"Campaign name","Ad Set Name",Ads,"Ad name",Objective,Day,Gender,Age,"Delivery status","Delivery level","Attribution setting","Result type",Results,Reach,Frequency,"Cost per result","Amount spent (USD)",Impressions,"CPM (cost per 1,000 impressions)","Link clicks","CPC (cost per link click)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all)","Landing page views","Content views","Website content views","Checkouts Initiated","Website checkouts initiated","Adds of payment info","Website adds of payment info","Purchase ROAS (return on ad spend)","Website purchase ROAS (return on ad spend)",Purchases,"Website purchases",Objective,"Reporting starts","Reporting ends"
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.05,3,16.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,unknown,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.02,3,6.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,unknown,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,42,1.02380952,,0.65,43,15.11627907,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyHome_PQ_V1,AmitMyHome_PQ_V1,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.05,3,16.66666667,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.02,2,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.03,2,15,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.01,2,5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,12,1.08333333,,0.11,13,8.46153846,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,12,1.08333333,,0.14,13,10.76923077,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,54,1.01851852,,0.89,55,16.18181818,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",8,143,1.03496503,0.385,3.08,148,20.81081081,8,0.385,5.40540541,10,6.75675676,0.308,7,1,1,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.01,4,2.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,9,1,,0.08,9,8.88888889,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMiniHandsHome_PQ _V1","JPWMiniHandsHome_PQ _V1",LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,16,1.0625,0.27,0.27,17,15.88235294,1,0.27,5.88235294,1,5.88235294,0.27,1,1,1,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,16,1.0625,,0.13,17,7.64705882,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.04,5,8,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0,2,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.05,5,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.04,2,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,48,1,,0.45,48,9.375,,,,1,2.08333333,0.45,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.14,2,70,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,36,1.02777778,0.15,0.3,37,8.10810811,2,0.15,5.40540541,2,5.40540541,0.15,1,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",9,234,1.04700855,0.30666667,2.76,245,11.26530612,9,0.30666667,3.67346939,9,3.67346939,0.30666667,4,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",BanersFartoClose,BanersFartoClose,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,85,1.03529412,0.26333333,0.79,88,8.97727273,3,0.26333333,3.40909091,3,3.40909091,0.26333333,2,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,8,1.125,,0.14,9,15.55555556,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A",JPWABRanChill_PQ_V1,JPWABRanChill_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.04,2,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.08,7,11.42857143,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.13,10,13,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,8,1.25,,0.13,10,13,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,26,1.03846154,,0.38,27,14.07407407,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,34,1.02941176,,0.58,35,16.57142857,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,10,1,,0.24,10,24,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,female,25-34,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.08,4,20,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,24,1.125,0.1175,0.47,27,17.40740741,4,0.1175,14.81481481,6,22.22222222,0.07833333,4,5,5,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",3,104,1.00961538,0.53666667,1.61,105,15.33333333,3,0.53666667,2.85714286,3,2.85714286,0.53666667,3,5,5,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group B",JPWPUnboxing_PQ_V1,JPWPUnboxing_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",5,216,1.01388889,0.664,3.32,219,15.15981735,5,0.664,2.28310502,7,3.19634703,0.47428571,8,3,3,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,unknown,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.03,1,30,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,3,1,,0.03,3,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,2,1,,0.06,2,30,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,male,25-34,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0.01,1,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view",,,27,1.03703704,,0.21,28,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,9,1,,0.23,9,25.55555556,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,14,1.07142857,0.085,0.17,15,11.33333333,2,0.085,13.33333333,2,13.33333333,0.085,2,1,1,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view","Link clicks",2,29,1,0.155,0.31,29,10.68965517,2,0.155,6.89655172,2,6.89655172,0.155,2,9,9,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view","Link clicks",1,7,1,0.16,0.16,7,22.85714286,1,0.16,14.28571429,1,14.28571429,0.16,2,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitJPWStudio_PQ_V1,AmitJPWStudio_PQ_V1,LINK_CLICKS,2024-11-28,female,65+,not_delivering,ad,"7-day click or 1-day view","Link clicks",4,57,1.07017544,0.2275,0.91,61,14.91803279,4,0.2275,6.55737705,4,6.55737705,0.2275,3,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,female,35-44,not_delivering,ad,"7-day click or 1-day view",,,4,1,,0.03,4,7.5,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,unknown,65+,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,male,45-54,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,male,55-64,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,male,65+,not_delivering,ad,"7-day click or 1-day view",,,7,1,,0.03,7,4.28571429,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,female,55-64,not_delivering,ad,"7-day click or 1-day view",,,14,1,,0.06,14,4.28571429,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","Brand + Product Group A","JPWMainBrandingHard_PQ_V1 - Copy","JPWMainBrandingHard_PQ_V1 - Copy",LINK_CLICKS,2024-11-28,female,45-54,not_delivering,ad,"7-day click or 1-day view",,,5,1,,0.05,5,10,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
"Dirty A/B testing","HumanCustumer Group B",AmitMyFirstPaint_PQ_V1,AmitMyFirstPaint_PQ_V1,LINK_CLICKS,2024-11-28,male,35-44,not_delivering,ad,"7-day click or 1-day view",,,1,1,,0,1,0,,,,0,0,,,,,,,,,,,,,LINK_CLICKS,2024-11-28,2024-11-28
